,code,year,datalevel,cpi2011,icp2011
1059,LVA,2007,2,0.8106987816811904,0.40318037
1060,LVA,2008,2,0.9355652207030061,0.40318037
1061,LVA,2009,2,0.9686290600179926,0.40318037
1062,LVA,2010,2,0.958122981874157,0.40318037
1063,LVA,2011,2,1.0,0.40318037
1064,LVA,2012,2,1.022577863391306,0.40318037
1065,LVA,2013,2,1.0222766955838931,0.40318037
1066,LVA,2014,2,1.4635942023381627,0.40318037
1067,LVA,2015,2,1.4661443313215434,0.40318037
1068,LVA,2016,2,1.468206235105153,0.40318037
1069,MAR,1984,2,0.4312476563232399,4.193142669
1070,MAR,1990,2,0.5863080702619172,4.193142669
1071,MAR,1998,2,0.8106050239357439,4.193142669
1072,MAR,2000,2,0.8330449615485802,4.193142669
1073,MAR,2006,2,0.9350987292735827,4.193142669
1074,MAR,2013,2,1.0341203047082197,4.193142669
1075,MDA,1988,2,4.4480662031640814e-07,5.45133013
1076,MDA,1992,2,0.0027710793423993837,5.45133013
1077,MDA,1997,2,0.18877699005361967,5.45133013
1078,MDA,1998,2,0.20330482586944484,5.45133013
1079,MDA,1999,2,0.28311412934934954,5.45133013
1080,MDA,2000,2,0.3717268979622287,5.45133013
1081,MDA,2001,2,0.4080247638238576,5.45133013
1082,MDA,2002,2,0.4296551353286834,5.45133013
1083,MDA,2003,2,0.48012279041059297,5.45133013
1084,MDA,2004,2,0.5402546748327622,5.45133013
1085,MDA,2005,2,0.6048647719203335,5.45133013
1086,MDA,2006,2,0.6821528889250369,5.45133013
1087,MDA,2007,2,0.7665158578775175,5.45133013
1088,MDA,2008,2,0.8644999359890974,5.45133013
1089,MDA,2009,2,0.8639577384930395,5.45133013
1090,MDA,2010,2,0.9286150555768375,5.45133013
1091,MDA,2011,2,1.0,5.45133013
1092,MDA,2012,2,1.0454633981974784,5.45133013
1093,MDA,2013,2,1.0935325041837343,5.45133013
1094,MDA,2014,2,1.1491800476139096,5.45133013
1095,MDA,2015,2,1.2603774354873185,5.45133013
1096,MDA,2016,2,1.3405287208453718,5.45133013
1097,MDA,2017,2,1.428604605540163,5.45133013
1098,MDG,1980,2,0.015077763896143969,704.9133774
1099,MDG,1993,2,0.11689727284751081,704.9133774
1100,MDG,1997,2,0.27128780183770196,704.9133774
1101,MDG,1999,2,0.31154422242192664,704.9133774
1102,MDG,2001,2,0.3720909602277225,704.9133774
1103,MDG,2005,2,0.5747259460842631,704.9133774
1104,MDG,2010,2,0.9133876177553099,704.9133774
1105,MDG,2012,2,1.0571384330808657,704.9133774
1106,MDV,2002,2,0.665764679174504,10.67604588
1107,MDV,2009,2,0.8726541463050407,10.67604588
1108,MEX,1984,2,5.365088379977545,8.940212315
1109,MEX,1989,2,90.99708093660534,8.940212315
1110,MEX,1992,2,162.5088412026437,8.940212315
1111,MEX,1994,2,0.1901439033432289,8.940212315
1112,MEX,1996,2,0.3515618070925373,8.940212315
1113,MEX,1998,2,0.48390183418744126,8.940212315
1114,MEX,2000,2,0.6154855429730111,8.940212315
1115,MEX,2002,2,0.6864772339497682,8.940212315
1116,MEX,2004,2,0.7486515787422794,8.940212315
1117,MEX,2005,2,0.7782167609926126,8.940212315
1118,MEX,2006,2,0.8051886448769382,8.940212315
1119,MEX,2008,2,0.8843363481391692,8.940212315
1120,MEX,2010,2,0.9634363615863882,8.940212315
1121,MEX,2012,2,1.04193735406992,8.940212315
1122,MEX,2014,2,1.1226862231101757,8.940212315
1123,MEX,2016,2,1.183146501098513,8.940212315
1124,MKD,1998,2,0.730714962709461,22.93599046
1125,MKD,2000,2,0.7690308336791737,22.93599046
1126,MKD,2002,2,0.8277372559696731,22.93599046
1127,MKD,2003,2,0.8348190513785002,22.93599046
1128,MKD,2004,2,0.8310736232987376,22.93599046
1129,MKD,2005,2,0.8354410498741317,22.93599046
1130,MKD,2006,2,0.862289048450239,22.93599046
1131,MKD,2008,2,0.9551684543157487,22.93599046
1132,MKD,2009,2,0.9481037673533249,22.93599046
1133,MKD,2010,2,0.9481037673533249,22.93599046
1134,MKD,2011,2,0.9624198656524368,22.93599046
1135,MKD,2012,2,1.0,22.93599046
1136,MKD,2013,2,1.0331605747380646,22.93599046
1137,MKD,2014,2,1.0619277298104912,22.93599046
1138,MKD,2015,2,1.0589435174554616,22.93599046
1139,MKD,2016,2,1.0557531226218893,22.93599046
1140,MLI,1994,2,0.6020352174553364,221.86831429999998
1141,MLI,2001,2,0.7836060522570405,221.86831429999998
1142,MLI,2006,2,0.8466409013026098,221.86831429999998
1143,MLI,2009,2,0.9700973411442602,221.86831429999998
1144,MLT,2006,2,0.3811396426633226,0.628590473
1145,MLT,2007,2,0.38590090397852217,0.628590473
1146,MLT,2008,2,0.9371883235113405,0.628590473
1147,MLT,2009,2,0.9567224459829912,0.628590473
1148,MLT,2010,2,0.9712228403347943,0.628590473
1149,MLT,2011,2,1.0,0.628590473
1150,MLT,2012,2,1.0237582512298116,0.628590473
1151,MLT,2013,2,1.035841480948851,0.628590473
1152,MLT,2014,2,1.0390557964083607,0.628590473
1153,MLT,2015,2,1.0504911095230995,0.628590473
1154,MLT,2016,2,1.057242587267935,0.628590473
1155,MMR,2015,2,1.1660932665428703,320.604
1156,MNE,2005,2,0.794638663299462,0.44934114299999994
1157,MNE,2006,2,0.8178779367874002,0.44934114299999994
1158,MNE,2007,2,0.8534321202747877,0.44934114299999994
1159,MNE,2008,2,0.928181867996242,0.44934114299999994
1160,MNE,2009,2,0.9603593576331491,0.44934114299999994
1161,MNE,2010,2,0.9666492298304565,0.44934114299999994
1162,MNE,2011,2,1.0,0.44934114299999994
1163,MNE,2012,2,1.0414525196769153,0.44934114299999994
1164,MNE,2013,2,1.0644257787779519,0.44934114299999994
1165,MNE,2014,2,1.0568629167463468,0.44934114299999994
1166,MNG,1995,2,0.14547405989567333,590.33
1167,MNG,1998,2,0.3191064201342111,590.33
1168,MNG,2002,2,0.4108265742546469,590.33
1169,MNG,2007,2,0.6937643843968999,590.33
1170,MNG,2010,2,0.92243117534743,590.33
1171,MNG,2011,2,1.0,590.33
1172,MNG,2012,2,1.143176066390385,590.33
1173,MNG,2014,2,1.4174905398937478,590.33
1174,MNG,2016,2,1.5267060757707904,590.33
1175,MOZ,1996,2,0.26859306211952944,15.527265069999999
1176,MOZ,2002,2,0.45222325757871656,15.527265069999999
1177,MOZ,2008,2,0.7957199850462301,15.527265069999999
1178,MOZ,2014,2,1.0996523806069685,15.527265069999999
1179,MRT,1987,2,0.22967286378352758,112.80671169999998
1180,MRT,1993,2,0.35646326945493007,112.80671169999998
1181,MRT,1995,2,0.4060206477277728,112.80671169999998
1182,MRT,2000,2,0.502827284023546,112.80671169999998
1183,MRT,2004,2,0.634868378071653,112.80671169999998
1184,MRT,2008,2,0.8707296298571587,112.80671169999998
1185,MRT,2014,2,1.1309468885690592,112.80671169999998
1186,MUS,2006,2,0.7778569523416079,18.28541998
1187,MUS,2012,2,1.0385215965832113,18.28541998
1188,MUS,2017,2,1.1768180410476463,18.28541998
1189,MWI,1997,2,0.12014490365982056,78.01699829101562
1190,MWI,2004,2,0.41756030917167664,78.01699829101562
1191,MWI,2010,2,0.9557955265045166,78.01699829101562
1192,MWI,2016,2,3.5498249530792236,78.01699829101562
1193,MYS,1984,2,0.5015481816399034,1.586086279
1194,MYS,1987,2,0.5114394920642057,1.586086279
1195,MYS,1989,2,0.5361342703443926,1.586086279
1196,MYS,1992,2,0.6015183146342264,1.586086279
1197,MYS,1995,2,0.6682807223452528,1.586086279
1198,MYS,1997,2,0.7100078649535128,1.586086279
1199,MYS,2004,2,0.8254100853017655,1.586086279
1200,MYS,2007,2,0.8983737234239849,1.586086279
1201,MYS,2009,2,0.9486335937335931,1.586086279
1202,MYS,2012,2,1.0,1.586086279
1203,MYS,2014,2,1.038036027343654,1.586086279
1204,MYS,2016,2,1.10073409683624,1.586086279
1205,NAM,1993,2,0.2753331758284436,5.130702228
1206,NAM,2003,2,0.6561253139056202,5.130702228
1207,NAM,2009,2,0.9319672668452222,5.130702228
1208,NAM,2015,2,1.249898503214309,5.130702228
1209,NER,1992,2,0.4430341901467329,228.75315539999997
1210,NER,1994,2,0.6244759748560361,228.75315539999997
1211,NER,2005,2,0.8599601982203333,228.75315539999997
1212,NER,2007,2,0.8909390534137103,228.75315539999997
1213,NER,2011,2,1.0,228.75315539999997
1214,NER,2014,2,1.0180679209395425,228.75315539999997
1215,NGA,1985,2,0.008824304463652457,79.53147412
1216,NGA,1992,2,0.03590755442722286,79.53147412
1217,NGA,1996,2,0.19800349311096954,79.53147412
1218,NGA,2003,2,0.4537614058869991,79.53147412
1219,NGA,2009,2,0.8836967511892797,79.53147412
1220,NIC,1993,2,0.206517948057311,9.160075402
1221,NIC,1998,2,0.3409495943797283,9.160075402
1222,NIC,2001,2,0.45160741763826695,9.160075402
1223,NIC,2005,2,0.5915079887779238,9.160075402
1224,NIC,2009,2,0.8738737814456851,9.160075402
1225,NIC,2014,2,1.2325178879215999,9.160075402
1226,NLD,2004,2,0.8905583243359257,0.869139118
1227,NLD,2005,2,0.9055921146553139,0.869139118
1228,NLD,2006,2,0.9155671788585236,0.869139118
1229,NLD,2007,2,0.930343179751319,0.869139118
1230,NLD,2008,2,0.9534761651757795,0.869139118
1231,NLD,2009,2,0.9648203909199973,0.869139118
1232,NLD,2010,2,0.9771248040021324,0.869139118
1233,NLD,2011,2,1.0,0.869139118
1234,NLD,2012,2,1.0245554492905162,0.869139118
1235,NLD,2013,2,1.0502400132875613,0.869139118
1236,NLD,2014,2,1.0604907586068903,0.869139118
1237,NLD,2015,2,1.0668563235455604,0.869139118
1238,NLD,2016,2,1.070234721820384,0.869139118
1239,NOR,2003,2,0.8649155470768563,9.797198586
1240,NOR,2004,2,0.8688465872895889,9.797198586
1241,NOR,2005,2,0.8821585069353818,9.797198586
1242,NOR,2006,2,0.9027070748705465,9.797198586
1243,NOR,2007,2,0.9091396176495247,9.797198586
1244,NOR,2008,2,0.9432681152919324,9.797198586
1245,NOR,2009,2,0.9639953566013975,9.797198586
1246,NOR,2010,2,0.9873135124903009,9.797198586
1247,NOR,2011,2,1.0,9.797198586
1248,NOR,2012,2,1.0069686382279217,9.797198586
1249,NOR,2013,2,1.0283213116734804,9.797198586
1250,NOR,2014,2,1.0493165630443955,9.797198586
1251,NOR,2015,2,1.0720986234843553,9.797198586
1252,NOR,2016,2,1.110158161339496,9.797198586
1253,NPL,1984,2,0.11893105389282932,25.75926734
1254,NPL,1995,2,0.3711170083746775,25.75926734
1255,NPL,2003,2,0.5560319168589869,25.75926734
1256,NPL,2010,2,0.9295744362945482,25.75926734
1257,PAK,1987,2,0.1245857719820944,25.414252039999997
1258,PAK,1990,2,0.16866790384313204,25.414252039999997
1259,PAK,1996,2,0.31616139443614855,25.414252039999997
1260,PAK,1998,2,0.3612572605579531,25.414252039999997
1261,PAK,2001,2,0.40331065422650453,25.414252039999997
1262,PAK,2004,2,0.4737317180164775,25.414252039999997
1263,PAK,2005,2,0.5138446965759105,25.414252039999997
1264,PAK,2007,2,0.6321714168266679,25.414252039999997
1265,PAK,2010,2,0.9467605666447727,25.414252039999997
1266,PAK,2011,2,1.0484117524151868,25.414252039999997
1267,PAK,2013,2,1.223653168843059,25.414252039999997
1268,PAK,2015,2,1.322575703917506,25.414252039999997
1269,PAN,1989,2,0.6475023010512163,0.553408025
1270,PAN,1991,2,0.6621817273691315,0.553408025
1271,PAN,1995,2,0.6930406816955597,0.553408025
1272,PAN,1997,2,0.710398843439241,0.553408025
1273,PAN,1998,2,0.7129704229428308,0.553408025
1274,PAN,1999,2,0.7226138461757425,0.553408025
1275,PAN,2000,2,0.7341859540363469,0.553408025
1276,PAN,2001,2,0.7322572694086544,0.553408025
1277,PAN,2002,2,0.7419006926415663,0.553408025
1278,PAN,2003,2,0.7431788748003917,0.553408025
1279,PAN,2004,2,0.7476334933738559,0.553408025
1280,PAN,2005,2,0.7706490230321474,0.553408025
1281,PAN,2006,2,0.7892099339280741,0.553408025
1282,PAN,2007,2,0.8218771372409134,0.553408025
1283,PAN,2008,2,0.9005753996814351,0.553408025
1284,PAN,2009,2,0.9176514378454738,0.553408025
1285,PAN,2010,2,0.9488337681430745,0.553408025
1286,PAN,2011,2,1.0000618820684897,0.553408025
1287,PAN,2012,2,1.0601992338964354,0.553408025
1288,PAN,2013,2,1.1040029846346635,0.553408025
1289,PAN,2014,2,1.1285911735625087,0.553408025
1290,PAN,2015,2,1.1391321063209678,0.553408025
1291,PAN,2016,2,1.1402316550262,0.553408025
1292,PAN,2017,2,1.1446298483729769,0.553408025
1293,PER,1985,2,0.628148592298954,1.568638991
1294,PER,1994,2,0.4942774382939791,1.568638991
1295,PER,1997,2,0.6789111847499912,1.568638991
1296,PER,1998,2,0.7198026836220115,1.568638991
1297,PER,1999,2,0.7469373759041441,1.568638991
1298,PER,2000,2,0.7768228980998011,1.568638991
1299,PER,2001,2,0.7785577860273399,1.568638991
1300,PER,2002,2,0.7898212724450111,1.568638991
1301,PER,2003,2,0.8014408966825372,1.568638991
1302,PER,2004,2,0.8294379910786049,1.568638991
1303,PER,2005,2,0.8428441445355164,1.568638991
1304,PER,2006,2,0.8597200738475056,1.568638991
1305,PER,2007,2,0.8750229721716773,1.568638991
1306,PER,2008,2,0.9256507601076449,1.568638991
1307,PER,2009,2,0.9528299575127378,1.568638991
1308,PER,2010,2,0.9673922846863555,1.568638991
1309,PER,2011,2,1.0,1.568638991
1310,PER,2012,2,1.0365373774393125,1.568638991
1311,PER,2013,2,1.0657314833963416,1.568638991
1312,PER,2014,2,1.1001124658480381,1.568638991
1313,PER,2015,2,1.1392258263745183,1.568638991
1314,PER,2016,2,1.1801892124600764,1.568638991
1315,PER,2017,2,1.2132759298433937,1.568638991
1316,PHL,1985,2,0.18095646749604316,18.87329292
1317,PHL,1988,2,0.2168842507445184,18.87329292
1318,PHL,1991,2,0.3256811042564681,18.87329292
1319,PHL,1994,2,0.41684344029704384,18.87329292
1320,PHL,1997,2,0.5053707102584271,18.87329292
1321,PHL,2000,2,0.6077563747062799,18.87329292
1322,PHL,2003,2,0.6729651167026528,18.87329292
1323,PHL,2006,2,0.7928118824519229,18.87329292
1324,PHL,2009,2,0.9201242316212009,18.87329292
1325,PHL,2012,2,1.0302696731637957,18.87329292
1326,PHL,2015,2,1.1022846856382487,18.87329292
1327,PNG,1996,2,0.3229091534957368,2.137886285
1328,PNG,2009,2,0.939556639759253,2.137886285
1329,POL,1985,2,0.0014198701219289096,1.9363257809999999
1330,POL,1987,2,0.002091393674184285,1.9363257809999999
1331,POL,1989,2,0.010031279031699569,1.9363257809999999
1332,POL,1993,2,0.2369813744069967,1.9363257809999999
1333,POL,1996,2,0.4830821012895756,1.9363257809999999
1334,POL,1998,2,0.6195074576953724,1.9363257809999999
1335,POL,1999,2,0.6638275114586126,1.9363257809999999
1336,POL,2000,2,0.7295476125179291,1.9363257809999999
1337,POL,2001,2,0.7690039725922824,1.9363257809999999
1338,POL,2002,2,0.7836556558736903,1.9363257809999999
1339,POL,2003,2,0.7890057042932498,1.9363257809999999
1340,POL,2004,2,0.8156949782208961,1.9363257809999999
1341,POL,2005,2,0.8335081502293772,1.9363257809999999
1342,POL,2006,2,0.8442161517052023,1.9363257809999999
1343,POL,2007,2,0.8649732153580943,1.9363257809999999
1344,POL,2008,2,0.9009991094841223,1.9363257809999999
1345,POL,2009,2,0.9351955925502313,1.9363257809999999
1346,POL,2010,2,0.9593301318090851,1.9363257809999999
1347,POL,2011,2,1.0,1.9363257809999999
1348,POL,2012,2,1.0356037279730528,1.9363257809999999
1349,POL,2013,2,1.0458766816657148,1.9363257809999999
1350,POL,2014,2,1.0464395942667084,1.9363257809999999
1351,POL,2015,2,1.037292392584953,1.9363257809999999
1352,POL,2016,2,1.0303968413071722,1.9363257809999999
1353,PRT,2003,2,0.8455959135012958,0.703862901
1354,PRT,2004,2,0.8655973752994532,0.703862901
1355,PRT,2005,2,0.8853083911998573,0.703862901
1356,PRT,2006,2,0.9128208163001831,0.703862901
1357,PRT,2007,2,0.9352211433425582,0.703862901
1358,PRT,2008,2,0.9594294335340766,0.703862901
1359,PRT,2009,2,0.9514130973140232,0.703862901
1360,PRT,2010,2,0.9647573418738853,0.703862901
1361,PRT,2011,2,1.0,0.703862901
1362,PRT,2012,2,1.0277333877422556,0.703862901
1363,PRT,2013,2,1.0305537160403346,0.703862901
1364,PRT,2014,2,1.0276871637118987,0.703862901
1365,PRT,2015,2,1.0327016613490632,0.703862901
1366,PRT,2016,2,1.0389742181054373,0.703862901
1367,PRY,1990,2,0.12478138182183483,2309.429954
1368,PRY,1995,2,0.2919709815215797,2309.429954
1369,PRY,1997,2,0.3528782574038451,2309.429954
1370,PRY,1999,2,0.40645571785042306,2309.429954
1371,PRY,2001,2,0.46544328016619974,2309.429954
1372,PRY,2002,2,0.54750051639133,2309.429954
1373,PRY,2003,2,0.5826911325420433,2309.429954
1374,PRY,2004,2,0.6154265894264278,2309.429954
1375,PRY,2005,2,0.6907181402605126,2309.429954
1376,PRY,2006,2,0.7725567824714737,2309.429954
1377,PRY,2007,2,0.826570286330708,2309.429954
1378,PRY,2008,2,0.8715815395467362,2309.429954
1379,PRY,2009,2,0.892041200099477,2309.429954
1380,PRY,2010,2,0.9427811582702743,2309.429954
1381,PRY,2011,2,1.0008865942400516,2309.429954
1382,PRY,2012,2,1.0344404375465506,2309.429954
1383,PRY,2013,2,1.0794516907625806,2309.429954
1384,PRY,2014,2,1.1170974661796245,2309.429954
1385,PRY,2015,2,1.1531064687524428,2309.429954
1386,PRY,2016,2,1.1948441762800315,2309.429954
1387,PRY,2017,2,1.2537679986719215,2309.429954
1388,PSE,2004,2,0.7534968377359016,2.5228
1389,PSE,2005,2,0.784444843590996,2.5228
1390,PSE,2006,2,0.8145859125624819,2.5228
1391,PSE,2007,2,0.8297351309957947,2.5228
1392,PSE,2009,2,0.9369061531143641,2.5228
1393,PSE,2010,2,0.9720322691694044,2.5228
1394,PSE,2011,2,1.0,2.5228
1395,PSE,2016,2,1.0782121961453617,2.5228
1396,ROU,1989,2,2.103663110350913,2.000515586
1397,ROU,1992,2,22.745803469837643,2.000515586
1398,ROU,1994,2,191.2673872128599,2.000515586
1399,ROU,1998,2,0.1423282467218938,2.000515586
1400,ROU,1999,2,0.2075199684350414,2.000515586
1401,ROU,2000,2,0.3023201376834531,2.000515586
1402,ROU,2001,2,0.40655108474255286,2.000515586
1403,ROU,2002,2,0.4981872577754709,2.000515586
1404,ROU,2003,2,0.5742778257247634,2.000515586
1405,ROU,2004,2,0.6424696536689107,2.000515586
1406,ROU,2005,2,0.700387761179154,2.000515586
1407,ROU,2006,2,0.7463227522786117,2.000515586
1408,ROU,2007,2,0.7824248491400806,2.000515586
1409,ROU,2008,2,0.8438514643975783,2.000515586
1410,ROU,2009,2,0.8910010082930135,2.000515586
1411,ROU,2010,2,0.9452756016529342,2.000515586
1412,ROU,2011,2,1.0,2.000515586
1413,ROU,2012,2,1.0333492499536097,2.000515586
1414,ROU,2013,2,1.0745251932261115,2.000515586
1415,ROU,2014,2,1.0860044876647637,2.000515586
1416,ROU,2015,2,1.0795519460574416,2.000515586
1417,ROU,2016,2,1.0628750493382775,2.000515586
1418,RUS,1988,2,5.477659821904766e-05,16.76912892
1419,RUS,1993,2,0.004815127043047569,16.76912892
1420,RUS,1996,2,0.08627158852891288,16.76912892
1421,RUS,1997,2,0.09900641882310694,16.76912892
1422,RUS,1998,2,0.1264170146161655,16.76912892
1423,RUS,1999,2,0.23481518532826764,16.76912892
1424,RUS,2000,2,0.2836538289031934,16.76912892
1425,RUS,2001,2,0.3445741653239886,16.76912892
1426,RUS,2002,2,0.3989780778272276,16.76912892
1427,RUS,2003,2,0.4534916043603307,16.76912892
1428,RUS,2004,2,0.5028705789682196,16.76912892
1429,RUS,2005,2,0.5666612305237222,16.76912892
1430,RUS,2006,2,0.6214497771099311,16.76912892
1431,RUS,2007,2,0.6774256096787922,16.76912892
1432,RUS,2008,2,0.7730155164358077,16.76912892
1433,RUS,2009,2,0.8630512000942202,16.76912892
1434,RUS,2010,2,0.9221649629236525,16.76912892
1435,RUS,2011,2,1.0,16.76912892
1436,RUS,2012,2,1.0507474262689107,16.76912892
1437,RUS,2013,2,1.121721877405502,16.76912892
1438,RUS,2014,2,1.20944250993896,16.76912892
1439,RUS,2015,2,1.3973220828157213,16.76912892
1440,RWA,1984,2,0.10609657877581136,246.8343677
1441,RWA,2000,2,0.4591308403481525,246.8343677
1442,RWA,2005,2,0.6701787013234625,246.8343677
1443,RWA,2010,2,0.9424116222954219,246.8343677
1444,RWA,2013,2,1.159783052350653,246.8343677
1445,RWA,2016,2,1.3894406314706014,246.8343677
1446,SDN,2009,2,0.7231371380302246,1.485529577
1447,SDN,2014,2,2.634312777736026,1.485529577
1448,SEN,1991,2,0.5139520132708953,246.107411
1449,SEN,1994,2,0.6929080764875267,246.107411
1450,SEN,2001,2,0.8054827809794657,246.107411
1451,SEN,2005,2,0.8565271490241313,246.107411
1452,SEN,2011,2,1.0041128560285235,246.107411
1453,SLB,2005,2,0.6106733018470457,7.131074061
1454,SLB,2013,2,1.1162210859183095,7.131074061
1455,SLE,1989,2,0.020092987700447696,1767.189739
1456,SLE,2003,2,0.41692360055105326,1767.189739
1457,SLE,2011,2,1.0,1767.189739
1458,SLV,1989,2,2.165246947666592,0.530773513
1459,SLV,1991,2,3.1782379730815893,0.530773513
1460,SLV,1995,2,4.925788127878469,0.530773513
1461,SLV,1996,2,5.407969239428721,0.530773513
1462,SLV,1998,2,5.7947236567650195,0.530773513
1463,SLV,1999,2,5.824556742362436,0.530773513
1464,SLV,2000,2,6.055997431543733,0.530773513
1465,SLV,2001,2,6.142279217108442,0.530773513
1466,SLV,2002,2,6.313707501585684,0.530773513
1467,SLV,2003,2,6.472647632889085,0.530773513
1468,SLV,2004,2,0.7794770031241472,0.530773513
1469,SLV,2005,2,0.8126922468904106,0.530773513
1470,SLV,2006,2,0.8523515939394491,0.530773513
1471,SLV,2007,2,0.8937409016013158,0.530773513
1472,SLV,2008,2,0.9450774827869318,0.530773513
1473,SLV,2009,2,0.932059529175415,0.530773513
1474,SLV,2010,2,0.9620023102480313,0.530773513
1475,SLV,2011,2,1.0113068104993979,0.530773513
1476,SLV,2012,2,1.017893289540611,0.530773513
1477,SLV,2013,2,1.0256088792746043,0.530773513
1478,SLV,2014,2,1.038781837357031,0.530773513
1479,SLV,2015,2,1.041510521531243,0.530773513
1480,SLV,2016,2,1.0329677698615711,0.530773513
1481,SLV,2017,2,1.0520584131501187,0.530773513
1482,SRB,2002,2,0.4142444968597174,45.36962047
1483,SRB,2003,2,0.45515600637358367,45.36962047
1484,SRB,2004,2,0.505343172558305,45.36962047
1485,SRB,2005,2,0.5868043806683338,45.36962047
1486,SRB,2006,2,0.6556014515273254,45.36962047
1487,SRB,2007,2,0.6975056156033764,45.36962047
1488,SRB,2008,2,0.7840729193332245,45.36962047
1489,SRB,2009,2,0.8477157377829521,45.36962047
1490,SRB,2010,2,0.89978712845561,45.36962047
1491,SRB,2012,2,1.0733038324086064,45.36962047
1492,SRB,2013,2,1.155886650931101,45.36962047
1493,SRB,2014,2,1.179957357042812,45.36962047
1494,SRB,2015,2,1.1963866824749994,45.36962047
1495,SRB,2016,2,1.2098138800155227,45.36962047
1496,SSD,2009,2,0.6710139012616794,1.543373
1497,SSD,2015,2,2.2528171290061945,1.543373
1498,STP,2000,2,0.20451085234788566,10194.79028
1499,STP,2010,2,0.8747306925683195,10194.79028
1500,SUR,1999,2,154.4113224442886,1.8848170390000003
1501,SVK,1996,2,13.517903641232756,0.567074277
1502,SVK,2004,2,24.49967258572831,0.567074277
1503,SVK,2005,2,25.163389005976033,0.567074277
1504,SVK,2006,2,26.29154789581224,0.567074277
1505,SVK,2007,2,27.01633285311575,0.567074277
1506,SVK,2008,2,28.2585913296976,0.567074277
1507,SVK,2009,2,0.953163331463414,0.567074277
1508,SVK,2010,2,0.962285263046688,0.567074277
1509,SVK,2011,2,1.0,0.567074277
1510,SVK,2012,2,1.0360610294070682,0.567074277
1511,SVK,2013,2,1.050570780555101,0.567074277
1512,SVK,2014,2,1.0497706136939906,0.567074277
1513,SVK,2015,2,1.0463565243699962,0.567074277
1514,SVK,2016,2,1.0409154043977535,0.567074277
1515,SVN,1993,2,76.82611348609133,0.681298956
1516,SVN,1998,2,135.46675451116548,0.681298956
1517,SVN,2002,2,182.4437178782813,0.681298956
1518,SVN,2003,2,192.55870206796519,0.681298956
1519,SVN,2004,2,199.47728968922178,0.681298956
1520,SVN,2005,2,204.367463947061,0.681298956
1521,SVN,2006,2,209.3906627547504,0.681298956
1522,SVN,2007,2,0.9057299271413211,0.681298956
1523,SVN,2008,2,0.9568803634248068,0.681298956
1524,SVN,2009,2,0.9649110881902602,0.681298956
1525,SVN,2010,2,0.9822907822630984,0.681298956
1526,SVN,2011,2,1.0,0.681298956
1527,SVN,2012,2,1.0259741388749266,0.681298956
1528,SVN,2013,2,1.0441257441917613,0.681298956
1529,SVN,2014,2,1.0462071316655004,0.681298956
1530,SVN,2015,2,1.0407087254373908,0.681298956
1531,SVN,2016,2,1.040136386974245,0.681298956
1532,SWE,2003,2,0.8929959740129249,9.105001516
1533,SWE,2004,2,0.8963327594061469,9.105001516
1534,SWE,2005,2,0.9003946848552877,9.105001516
1535,SWE,2006,2,0.9126419639869335,9.105001516
1536,SWE,2007,2,0.932831179155091,9.105001516
1537,SWE,2008,2,0.9648930251693104,9.105001516
1538,SWE,2009,2,0.9601220393078373,9.105001516
1539,SWE,2010,2,0.9712401125011894,9.105001516
1540,SWE,2011,2,1.0,9.105001516
1541,SWE,2012,2,1.0088837437322735,9.105001516
1542,SWE,2013,2,1.008436922299902,9.105001516
1543,SWE,2014,2,1.0066253318556857,9.105001516
1544,SWE,2015,2,1.0061544280078047,9.105001516
1545,SWE,2016,2,1.01605771006313,9.105001516
1546,SWZ,1994,2,0.31720604554550974,4.049068841
1547,SWZ,2000,2,0.5001595325941612,4.049068841
1548,SWZ,2001,2,0.5024138552445628,4.049068841
1549,SWZ,2009,2,0.9119428926427209,4.049068841
1550,SWZ,2016,2,1.3909142298900783,4.049068841
1551,SYC,1999,2,0.44879587340232074,7.895128359000001
1552,SYC,2006,2,0.5376907745408511,7.895128359000001
1553,SYC,2013,2,1.117578247976143,7.895128359000001
1554,SYR,2004,2,0.626097843972782,22.88657
1555,TCD,2003,2,0.8708306530886442,251.2961585
1556,TCD,2011,2,1.0,251.2961585
1557,TGO,2006,2,0.8363724276497843,232.2149943
1558,TGO,2011,2,1.0,232.2149943
1559,TGO,2015,2,1.0651192824446172,232.2149943
1560,THA,1981,2,0.351498145067632,12.84437926
1561,THA,1988,2,0.4297481939783452,12.84437926
1562,THA,1990,2,0.47931323038099793,12.84437926
1563,THA,1992,2,0.5276535880913915,12.84437926
1564,THA,1994,2,0.5726472918016825,12.84437926
1565,THA,1996,2,0.6411418398924156,12.84437926
1566,THA,1998,2,0.7313524506729394,12.84437926
1567,THA,1999,2,0.7334347755979417,12.84437926
1568,THA,2000,2,0.7451108027927392,12.84437926
1569,THA,2002,2,0.7625133153996502,12.84437926
1570,THA,2004,2,0.7976902237222324,12.84437926
1571,THA,2006,2,0.8725806468208478,12.84437926
1572,THA,2007,2,0.892139860974513,12.84437926
1573,THA,2008,2,0.9409264416680765,12.84437926
1574,THA,2009,2,0.9327189226619834,12.84437926
1575,THA,2010,2,0.9633095421236995,12.84437926
1576,THA,2011,2,1.0,12.84437926
1577,THA,2012,2,1.0301489898963916,12.84437926
1578,THA,2013,2,1.0526565903492953,12.84437926
1579,THA,2014,2,1.0726059142937314,12.84437926
