ISO,RCP85_2030_SSP4_RP100_GFDL,RCP85_2030_SSP5_RP100_GFDL,RCP85_2030_SSP4_RP100_hadGEM,RCP85_2030_SSP5_RP100_hadGEM,RCP85_2030_SSP4_RP100_IPSL,RCP85_2030_SSP5_RP100_IPSL,RCP85_2030_SSP4_RP100_MIROC,RCP85_2030_SSP5_RP100_MIROC,RCP85_2030_SSP4_RP100_NorESM,RCP85_2030_SSP5_RP100_NorESM,max_SSP4,max_SSP5,min_SSP4,min_SSP5,wbregion,tot_pop_ssp4,tot_pop_ssp5,max_SSP4_region,max_SSP5_region,min_SSP4_region,min_SSP5_region
UKR,-10011684.0,-9923959.5,1592405.8299999982,2207041.4899999984,-837151.1699999999,-559487.9100000001,29022.699999999953,42897.5,-501834.56999999844,-219549.20999999903,0.03957735092096976,0.05352704551003197,-0.24882848549848544,-0.24068429805377808,ECA,40235280.86000001,41232268.08,0.2596675584329898,0.25867633383976757,-0.08670699346489576,-0.08620112967829673
ARE,416960.7000000002,630511.2999999998,842471.7799999998,1073017.7799999998,-450863.21999999974,-157631.21999999974,1995518.7800000003,2336572.18,887093.7999999998,1116042.7999999998,0.15186444577006117,0.1616104248533366,-0.03431192615656822,-0.010902658455151908,YHI,13140131.45,14458053.57,0.17866857783198742,0.1809183490848196,-0.01952914708671649,-0.015371747782669047
GBR,0.0,0.0,796620.6,790384.3,0.0,0.0,0.0,0.0,0.0,0.0,0.011671820931943681,0.010654609374280437,0.0,0.0,YHI,68251612.55,74182381.75,0.17866857783198742,0.1809183490848196,-0.01952914708671649,-0.015371747782669047
USA,6373114.174526997,9222259.103358999,43395185.261947,52033499.337119006,58733839.72190009,66378768.937800005,16936899.144637004,20515739.407139003,30090526.789123997,33309149.401488,0.16602484381947008,0.1724916954864067,0.018015087902978757,0.02396493840438592,YHI,353765366.5,384822983.79999995,0.17866857783198742,0.1809183490848196,-0.01952914708671649,-0.015371747782669047
URY,344461.8323,323229.61009999993,-339698.653,-340691.033,39958.842300000135,-39550.829900000244,252243.0823,229251.01010000007,95008.4853,91401.83309999999,0.10253652494655136,0.0990983955898587,-0.1011186614640916,-0.10445186241355309,YHI,3359406.148,3261703.7660000003,0.17866857783198742,0.1809183490848196,-0.01952914708671649,-0.015371747782669047
UZB,891077.1957999989,431464.41739999875,-553131.5471999999,-577953.6396,9961895.63662,9308348.84051,7655630.36492,7354077.25781,4662526.3588000005,4265858.412400001,0.323016601158833,0.3127385367179169,-0.017935408971107458,-0.019417877288040612,ECA,30840197.07,29763996.91,0.2596675584329898,0.25867633383976757,-0.08670699346489576,-0.08620112967829673
VUT,3308.5,1675.800000000001,21306.0,17776.699999999997,0.0,0.0,33490.9,29961.6,0.0,0.0,0.09152795495944288,0.09152802151658776,0.0,0.0,EAP,365908.973,327348.931,0.33202459883596175,0.32409420671771716,-0.11521378571454723,-0.12699194841974726
VEN,4817842.656889997,4310326.319619998,-2075957.3471,-2138100.2931999997,13608282.851499999,13053523.030199999,12221346.218899999,11803769.4298,25579482.5784,25008719.6789,0.7075186843359438,0.7056457406700528,-0.05742018457394459,-0.060328612755610384,LAC,36153790.91,35440899.36,0.333916679968369,0.30806970453057436,-0.0548451852367966,-0.08098049724679462
VNM,-14131755.399999999,-14427761.399999999,39850815.7,39483300.4,24025363.1,23717317.6,15674208.100000001,15444754.0,-380949.0,-380949.0,0.4018470933676272,0.4006555024440383,-0.14250159581231028,-0.14640523801955777,EAP,99169102.77,98546756.9,0.33202459883596175,0.32409420671771716,-0.11521378571454723,-0.12699194841974726
VIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YHI,115426.864,115715.119,0.17866857783198742,0.1809183490848196,-0.01952914708671649,-0.015371747782669047
YEM,16054379.295,10948444.150999999,7889265.0370000005,4581196.723000001,14803470.037,8994801.483000003,-13344105.438000001,-13626033.508000001,-2620384.312999999,-5085022.426999999,0.36733805312544854,0.2978532051290352,-0.30532464832335526,-0.3706972148351083,MNA,43704645.239999995,36757852.4,0.5194129906253099,0.5033613678305945,0.11660250888522931,0.10009664927413231
ZMB,726188.4,589593.6,5889114.5,4637136.8,150256.2999999998,-268217.0,11721791.3,8657340.100000001,-4612771.6,-4803308.1,0.49777447892249377,0.44417676527372213,-0.19588473474855994,-0.24644034193262984,SSA,23548397.51,19490754.08,0.3412686284507667,0.3138282582420754,-0.10099571710812388,-0.12731818830540712
ZWE,-84787.31,-84655.18000000001,-524377.51,-556242.08,2229639.63,1898594.0,6507032.203,5346053.827,-3185.8800000000047,-81474.38,0.47852890149429905,0.4523616067372519,-0.038562863376168204,-0.04706697111294742,SSA,13597992.059999999,11818098.06,0.3412686284507667,0.3138282582420754,-0.10099571710812388,-0.12731818830540712
