country,year,scenar,ssp,ccint,GDP,avincome,incbott10,incbott20,inc2040,incbott40,quintile1,quintile2,quintilepc1,quintilepc2,below125,below2,below4,below6,below8,below10,gini,tot_pop,gap125,gap2,gap4,gap6,gap8,gap10,childrenag,childrenonag,peopleag,peoplenonag,incsharebott20ag,incsharebott20nonag,poorag,poornonag,incbott20ag,incbott20nonag,avincomeag,avincomenonag,shareag,sharemanu,shareemp,grserv,grag,grmanu,skillpserv,skillpag,skillpmanu,p,b,fprice_increase,farmer_rev_change,sh_people_affected,shockonincome,temp_impact,shockstunting,sh_people_stunt,th_nostunt,transmission,malaria_yr_occ,lostdays_mal,eventcost_mal,lostdays_dia,eventcost_dia,th_diarrhea,malaria_share,diarrhea_share,diarrhea_yr_occ,prod_gr_ag,prod_gr_serv,prod_gr_manu
VNM,2030,74,ssp4,1,26415667022.07364,266.3699306090383,58.11240859245132,77.71755341763401,130.67598888801984,103.50368811872113,1513272857.7189772,4032646457.22075,0.057286944768589206,0.15266116331080942,416966.48718981555,3125467.9072605297,26839521.470788047,44579561.86242936,59664418.59514368,68206316.01147887,0.41387958156006677,99169102.76499829,0.0011528747943244566,0.00600330211382362,0.07918223885925883,0.17747355045594804,0.2653854213248158,0.3419306300125657,7656902.236330642,8303383.775669306,43910260.29632177,55258842.46867848,0.06404190600172228,0.05287464070254492,299184.47518588,117782.01200393552,76.78431258503907,79.285202225557,239.6881055924209,287.5720736384491,0.4618557753952115,0.15893147731350005,0.5994588847327268,0.044834979529462485,0.05321331970946249,0.045085732369462485,2.057512252,4.610831196,3.707089344,0.016791751067,0.049589900247,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.04862972153797407,0.08022056638287345,0.07738785068216858
VNM,2030,74,ssp5,1,30041107394.529247,304.8411570133559,66.88777300638634,86.25037588780397,153.25626368243618,118.18603083024638,1674970731.6005044,4691215595.208149,0.055755958314157715,0.15615987565300174,185503.37271434613,2050753.7888782986,21001166.562274143,35977717.46192508,50848933.07893948,59960310.17839338,0.4037787160019979,98546756.9039969,0.0003981174830110923,0.003364705734579594,0.058546937116018063,0.13804343854242077,0.21303047641588332,0.2840988373546741,6908169.711437415,8332395.568562304,41757855.989550084,56788900.914448455,0.06410760479303182,0.05112967282672906,134082.16088161193,51421.21183273421,91.7372614284258,84.2186209171805,284.75874480373204,319.608100262277,0.4618557753952115,0.15893147731350005,0.5994588847327268,0.044834979529462485,0.05321331970946249,0.045085732369462485,2.057512252,4.610831196,3.707089344,0.016791751067,0.049589900247,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.04911975585468564,0.08541014028898175,0.08194668935373262
VNM,2030,75,ssp4,1,35653116977.3013,359.51839820299807,88.61885183391833,117.73979056933094,191.06073159791387,158.6829845841298,2407805842.0492287,6192809242.183786,0.0675342311187595,0.17369615246056824,398763.8131424622,905583.1508594101,8240724.387292577,26621297.131022435,43350661.96590838,53819835.7501259,0.38419960765746564,99169102.76499741,0.0012490279925797204,0.00313926917253041,0.02050409108469847,0.06862137922380332,0.14100808770886047,0.21117603024960246,8094165.318676394,7866120.693323367,51149002.07627018,48020100.68872888,0.07572757214750632,0.06877419714098222,330614.0424985567,68149.77064390549,101.47687961505534,158.9412650109873,272.76658993199396,451.9227946480729,0.4701551250535854,0.1528199571764101,0.8244488092631936,0.055254125509462494,0.05752168378946249,0.06806519896946249,1.7917206079999999,3.52760118,3.043386068,0.050858580171,0.021382956085,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.05210020330806775,0.07462324922535446,0.09208061220609665
VNM,2030,75,ssp5,1,40142296568.967,407.3426445486366,112.21854309408684,148.8586128446553,226.0465927859422,187.95716119642313,2925723696.6610723,7350871173.251703,0.07288381449811902,0.18312034441334063,155301.33745725013,401681.7963529714,3919157.3074085615,15978198.335891247,34522226.51899718,45527279.481161416,0.3687989667585857,98546756.9039922,0.00038672763240892206,0.0012650180360466432,0.008425361841882658,0.03602455116128539,0.09280750915634928,0.15595278830318637,7323914.106676801,7916651.173322795,49925162.58971472,48621594.31428031,0.08125761545515238,0.07306977166859256,136038.37863178164,19262.958825468533,128.0970756288058,183.75099884904031,315.78337377275625,501.35666331023214,0.4701551250535854,0.1528199571764101,0.8244488092631936,0.055254125509462494,0.05752168378946249,0.06806519896946249,1.7917206079999999,3.52760118,3.043386068,0.050858580171,0.021382956085,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.052148013483975575,0.07924182232415222,0.0959083150132285
VNM,2030,76,ssp4,1,42646582676.757645,430.0390090028021,95.16558641398535,126.5088787225909,204.2797317938335,167.8144529453977,2546470468.830169,6592830784.858875,0.05971100869045713,0.15459224094998766,368978.2962628311,707165.5973733452,6858527.880559332,22749120.659206357,38486224.62818595,49270231.53786543,0.40705682778120944,99169102.76499654,0.0011734511927873296,0.0027320376902480307,0.016197308273289045,0.058031555964181816,0.12338557407997744,0.18808006608386954,7763015.104848175,8197270.907151746,49479706.497645885,49689396.26735286,0.07592313267856132,0.05549510256393708,311235.3260167804,57742.9702460506,111.62600128620775,162.34483386250517,296.62524751185185,562.8897630309067,0.4509843484153109,0.14312164524915721,0.8332739465115397,0.040373058469462486,0.052346374609462495,0.01936899106946249,4.658352244,4.944872148,3.740464092,0.036480523512000006,0.085811327027,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.07772029384747792,0.08202689400261409,0.05358391537457785
VNM,2030,76,ssp5,1,48516775164.14472,492.3223928252418,130.07910221661825,170.47748239891322,257.9168276945533,212.8975277901523,3315513120.6963587,8310888445.105649,0.0683374587342033,0.17129927570387313,141114.29149424387,324262.08721922024,2278264.325051512,9561942.25725717,27012359.395115104,39055626.740405664,0.372912044821753,98546756.90399379,0.00035983532573137294,0.0010982620792190849,0.00531047783433855,0.022222805646147193,0.06482642004880657,0.11923474749545793,7005919.62941397,8234645.65058562,48167410.81541976,50379346.088576294,0.08403570108761904,0.06198303145631676,128509.12444657522,12605.167047668654,147.29123215018984,196.9499174583064,355.35624082996054,623.2749641302518,0.4509843484153109,0.14312164524915721,0.8332739465115397,0.040373058469462486,0.052346374609462495,0.01936899106946249,4.658352244,4.944872148,3.740464092,0.036480523512000006,0.085811327027,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.07963545663047977,0.08805585508508629,0.05786200446847478
VNM,2030,77,ssp4,1,35075166890.91187,353.69047327199405,85.37949776447489,109.76155982074246,172.2957664809523,143.21659913292117,2196220464.856502,5580483174.039352,0.06261468325117371,0.15910068771434074,307761.2394741829,840565.8459631779,11337337.918602431,33386878.785616778,48679274.65438995,57950423.271052524,0.4075073925358248,99169102.76499768,0.0008959097077870425,0.0025695479883928347,0.02383043799318928,0.09122164232742254,0.17385164461828304,0.24686280229377408,6035247.282142553,9925038.729857229,37676038.229145944,61493064.53585249,0.09724108323699802,0.06533334431043468,215820.66506584498,91940.57440833798,89.5540153393199,151.1472131642865,186.441016441656,456.1621418561817,0.30963088018341334,0.2861431593784245,0.7276872175801359,0.04683418570946249,0.01309086310946249,0.04687685662946249,4.811425496,1.359518732,1.0460825,0.135890239998,0.180333341629,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.07742331829469551,0.03718500233721822,0.04099406596096866
VNM,2030,77,ssp5,1,39139720108.27893,397.1690326289192,95.93744754608946,121.65780122700073,193.2070630352136,158.64672063670997,2403105432.5579696,6169756004.823326,0.061398125124805546,0.15763413708005297,114144.39723371905,403668.87180522777,8211066.738189295,27157488.58981699,41009451.45484563,50297249.5805674,0.3981136913721077,98546756.9039963,0.0002810050345327843,0.001042860334485718,0.01588965630966596,0.06910206773073221,0.1394640315844886,0.20443010647007162,5458922.975453544,9781642.304546205,35728441.75530397,62818315.14869354,0.09679843889233147,0.06793843222420073,86198.37812077138,27946.019112947688,96.59356656136886,173.40545573969527,201.47248308084733,508.47308075075057,0.30963088018341334,0.2861431593784245,0.7276872175801359,0.04683418570946249,0.01309086310946249,0.04687685662946249,4.811425496,1.359518732,1.0460825,0.135890239998,0.180333341629,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.07969179600956044,0.03813590005675538,0.04076062867318053
VNM,2030,78,ssp4,1,40018268865.39813,403.5356552557407,55.01706243131852,84.9053701250252,139.67560171126473,114.968511412551,1685342022.5688734,4236214197.845169,0.04211431604494293,0.1058570077604738,477273.7596691543,2195094.5864254106,26087292.238131177,45224736.47947129,54153443.917833105,60567641.822958924,0.5277278597902909,99169102.76499616,0.0013348925073360242,0.004862356707970481,0.06328690876253434,0.16673774938546781,0.2507330609644691,0.31634148956341446,9170935.427415663,6789350.584584073,57762106.30233114,41406996.462666005,0.0712832636243331,0.03574571167578139,405105.5220043332,72168.2376648211,73.5041830343163,133.5390238404895,209.67974340602586,673.9615915511843,0.542187019581944,0.2688574472627515,0.7784970074201977,0.03716599480946249,0.03742392076946249,0.058546884229462484,4.880404368000001,1.655323,4.50829536,0.025096703239000002,0.038219964801,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.07905724679701853,0.04181220252229512,0.09970951162042052
VNM,2030,78,ssp5,1,45826325112.063545,465.0211387139366,63.36268786776429,96.20805063624925,159.46321555167575,128.54006330788144,1842113343.7875934,4695042829.954747,0.04019771036152026,0.10245296384716654,190154.9153798555,1109073.7554892246,20009068.81227545,39474002.070469856,47802180.473047234,54246003.150863566,0.5223277453517483,98546756.90399094,0.0004216970587760634,0.0020517387127714083,0.0442726363343716,0.13542452245507747,0.21338944344933894,0.27410160976253756,8299701.730279526,6940863.549720256,55774413.67146445,42772343.23253374,0.07089975185058395,0.035968108096573394,167080.7895357578,23074.125844097704,81.8612623174431,152.3964420951144,232.89762336016486,767.7062849971545,0.542187019581944,0.2688574472627515,0.7784970074201977,0.03716599480946249,0.03742392076946249,0.058546884229462484,4.880404368000001,1.655323,4.50829536,0.025096703239000002,0.038219964801,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.0799417172953738,0.04222243695313743,0.10499145095457307
VNM,2030,79,ssp4,1,26583701611.96394,268.0643554369858,63.79761049343499,82.51545911726888,130.9592525324418,110.52404443028114,1688270254.73715,4272279866.6111975,0.063507719104752,0.16071049581328672,376488.30925290583,2049932.8128615797,24006109.812527005,52043246.76740225,65988238.376847,73420049.68794847,0.43176266934408947,99169102.7649978,0.001072903488289143,0.004267519421666813,0.05978777978601244,0.17360558082513441,0.2805239260803293,0.36541352998388155,7853378.234757076,8106907.777242746,47856158.00635761,51312944.758641146,0.08387731519588297,0.05496204765598816,291131.1482583198,85357.16099458597,77.03735694881327,90.2199216904991,188.79167121533254,341.9966958930599,0.4742733795653734,0.30940082946611147,0.6580296601177019,0.040112670829462495,0.03004959082946249,0.00857199520946249,4.996166624,3.85558536,3.94134122,0.044952723642,0.11647523483800001,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.07911097669644751,0.056869799763340056,0.042142738505762
VNM,2030,79,ssp5,1,29894527410.17798,303.35374140520855,78.12067431927741,99.62410546501317,152.52001161649213,131.3958427105285,2054548827.3998394,5056502777.676847,0.06872658661599525,0.1691447637989855,145828.4609831697,785267.7958645205,13744881.304864656,42427957.13566199,58807663.89165179,67411198.6720364,0.4112989697160566,98546756.90399292,0.00033581379063553937,0.0016362454423270475,0.030144907469386816,0.11573901547362843,0.21618734844404397,0.30151501297128014,6901122.837670478,8339442.442329274,45392857.33518884,53153899.568807416,0.09197677136998857,0.05905602312819191,112114.56351207703,33713.89747109265,97.48015962780099,107.40225947877622,218.06884696446915,376.18612205084344,0.4742733795653734,0.30940082946611147,0.6580296601177019,0.040112670829462495,0.03004959082946249,0.00857199520946249,4.996166624,3.85558536,3.94134122,0.044952723642,0.11647523483800001,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.08040955679963968,0.060598894853180374,0.046595607742476064
VNM,2030,80,ssp4,1,38339927710.68099,386.61162238741525,83.9673123825783,112.24493057623677,190.1882116042781,152.24251452868222,2225657029.1761427,5951673661.460022,0.058050631862722774,0.1552343475024856,405703.2878327001,1212162.842440053,10433317.095678879,27973979.7909706,42042296.84978898,52431612.689176075,0.3997547124586771,99169102.76499748,0.0013104446758016321,0.0033935295604702255,0.026391636684632565,0.08189327197171335,0.15063726608751513,0.21639104132288098,9051205.191284068,6909080.82071589,53075070.684460886,46094032.080538526,0.0850431957724898,0.06869924489620802,354343.667496747,51359.62033595317,93.23803728280795,198.99555694405862,221.9433761421201,576.2192226443055,0.5204025542215018,0.11592977528786846,0.7457183693245837,0.05792790568946249,0.02910239752946249,0.05217860992946249,3.961679888,4.294682108,1.11091786,0.192943680492,0.138845608102,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.07939169720596051,0.05623335151285058,0.040157736941936584
VNM,2030,80,ssp5,1,42365777258.43797,429.90534229055237,104.71675607377394,138.16481331986915,220.85611819306757,178.65143012190535,2702482085.036459,6999364229.219476,0.06378927190573873,0.16521269482493497,161240.3943391983,563032.5884609146,4827864.826567035,20456648.39230913,34866582.87032285,45672761.55010163,0.3772785811332575,98546756.90399298,0.00041546085353554886,0.0014215109346074762,0.011527062019829223,0.04805777269420114,0.10647419117587356,0.16714417182682323,8232488.25567958,7008077.024320243,51880833.987630814,46665922.91636662,0.09709894712498984,0.0765363877248639,147011.83814860528,14228.55619059307,117.86254352226892,239.96823672624345,252.34106742634523,627.3124027460796,0.5204025542215018,0.11592977528786846,0.7457183693245837,0.05792790568946249,0.02910239752946249,0.05217860992946249,3.961679888,4.294682108,1.11091786,0.192943680492,0.138845608102,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.08084391237852206,0.06059216940808243,0.03962617940070423
VNM,2030,81,ssp4,1,54047463582.26089,545.003051104905,85.79514828752258,127.31761604701838,219.07687009683016,174.4600335545748,2475632669.0515003,6595813793.739348,0.045804789068104076,0.12203743444316183,369456.06111469545,830484.5402833658,6987457.539090128,24138133.9754647,36159166.70987216,48270406.82101511,0.49076334969004654,99169102.76500092,0.001100298989559563,0.0028862716976816713,0.016347938484029028,0.06345741198997919,0.12430705403634575,0.1866636723744757,7428761.974393401,8531524.037606563,45649874.27124628,53519228.493751965,0.0773501948199402,0.04700878082039949,283301.855497346,86154.20561734935,105.40227621780808,174.6022629089414,281.81723080866027,769.4905847378161,0.4126714523682742,0.31258755023981344,0.7093522954853402,0.06448171522946249,0.028754720869462493,0.05717523418946249,4.850529056,3.4203090919999997,4.63974568,0.046541225819000005,0.08831854374800002,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.10373069047389527,0.05818922441769492,0.0945079246671705
VNM,2030,81,ssp5,1,62092264583.519165,630.0792287259821,108.4090883384538,150.5314729706534,264.91172815319504,210.28555981833523,2928551165.372905,7930547722.034775,0.04716450889681707,0.12772199202635864,145277.75429791026,395393.07046052726,3418915.630214872,16262329.062361307,27056481.89166392,39351286.974654116,0.47047558070107987,98546756.90399428,0.00035782503964907654,0.0012096210782601962,0.007656561717234866,0.03651847686244178,0.0827820593725408,0.13176519505292733,6545133.047001272,8695432.232998358,43221655.713098355,55325101.19089889,0.08005657671194037,0.05257052431709851,117435.30540223164,27842.448895678637,126.93469046048827,232.77546021601458,323.31592304210005,869.7320752328786,0.4126714523682742,0.31258755023981344,0.7093522954853402,0.06448171522946249,0.028754720869462493,0.05717523418946249,4.850529056,3.4203090919999997,4.63974568,0.046541225819000005,0.08831854374800002,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.10542070331273568,0.06186447987638033,0.09994305262780445
VNM,2030,82,ssp4,1,15518989027.589302,156.49016271090483,54.563986059382465,65.93470830979902,96.91721879552247,81.81825098553429,1309066401.2340302,3218508411.357449,0.08435255665860707,0.20739162877399123,453145.7127043104,5197265.396086343,45104513.05477837,69330743.64253573,83842000.93048094,92706030.07851757,0.3139207505686905,99169102.76499897,0.0009405922893370052,0.008701218898229446,0.13169030626991518,0.2842588763263258,0.408603179731532,0.506561095706385,5068821.244698666,10891464.767301217,29139640.238946386,70029462.52605313,0.09868989326709962,0.0797432081137797,214581.7348062354,238563.97789807487,64.38471231361775,66.41338960918749,132.48055314006442,166.48069183872124,0.23087605485192125,0.18628516311816642,0.6417994546764536,0.022350921229462493,0.05042483626946249,0.02206668370946249,1.925797244,2.023291012,1.17949654,0.012734506033000002,0.11723358483400001,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.023561225250176454,0.05454156814648958,0.018599936671438444
VNM,2030,82,ssp5,1,16734482349.349062,169.81261357642717,59.688148346039846,70.17337650246454,105.14668189134088,88.08899107616713,1387917740.7760959,3456331613.3536496,0.08293759626392558,0.20653949977055058,161565.2541424734,4228721.367657471,37922444.502991386,63219148.44766144,79463267.82035317,90675027.67917335,0.310293733907539,98546756.90399753,0.00031883051539587873,0.005613007243195274,0.10794551157597129,0.24609204186369923,0.3679930908120457,0.468915511354511,4485848.744742469,10754716.53525756,27325272.83697141,71221484.06702931,0.09655123392110705,0.07885341804329873,88473.99270233359,73091.26144013982,70.1063112600352,70.67632087197698,146.6286938389901,178.70749888462578,0.23087605485192125,0.18628516311816642,0.6417994546764536,0.022350921229462493,0.05042483626946249,0.02206668370946249,1.925797244,2.023291012,1.17949654,0.012734506033000002,0.11723358483400001,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.023796691825045624,0.055797613233814713,0.01772712958814071
VNM,2030,83,ssp4,1,14361311796.311218,144.81639337146228,56.62303808592496,68.52260165559889,96.92046322056012,82.9235011371846,1361258959.5021868,3282504140.984184,0.09478653334800802,0.22856575969803336,527487.6268974281,4176716.396198922,48180742.64743321,75690560.44651559,90483061.74234128,95094375.12824103,0.2847283202067976,99169102.76499589,0.001298585765817818,0.007830681222804151,0.12776734869259676,0.301197420629965,0.4394040824166484,0.5401563230057023,9312981.397835918,6647304.614163916,57788279.98292436,41380822.78207371,0.10846574315502104,0.08842580866848532,435278.3201724085,92209.30672501952,64.64781258119987,78.04040548784448,119.4470033569224,180.24472259722452,0.560719195593856,0.31788443639582553,0.728836698577066,0.03502276636946249,0.04738745248946249,0.02284319812946249,1.474599564,1.1903428,1.59240124,0.16673095811500002,0.11387782773500002,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.01762535317182401,0.034947713253424384,0.01867675219022935
VNM,2030,83,ssp5,1,15300017239.74619,155.25642568482286,61.592441051747755,73.1082342150754,102.38971441505916,88.02744104438995,1452310232.0803814,3484090262.361605,0.0949221304344408,0.22771806121307356,265271.17745240935,2666704.155181522,40676406.3969809,70322500.84829718,88046630.14579447,93656493.97436777,0.28491343526193913,98546756.90399289,0.0004318464351789347,0.004533961580419383,0.10564523089548757,0.26807607928346106,0.4057345189266429,0.5107703104343433,8456984.52262553,6783580.757374228,55450716.498645745,43096040.40535116,0.1105838644833445,0.09396412276087238,226708.56991288267,38562.6075395267,67.85595054126259,88.77872676526674,124.06183343991329,195.39381358852782,0.560719195593856,0.31788443639582553,0.728836698577066,0.03502276636946249,0.04738745248946249,0.02284319812946249,1.474599564,1.1903428,1.59240124,0.16673095811500002,0.11387782773500002,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.017523829605591734,0.03358521260231573,0.01926609215413677
VNM,2030,84,ssp4,1,27807095773.83188,280.4008002343843,67.59616843051106,87.85298756650602,146.12888502328542,119.07981597248141,1775745739.3897262,4676471401.413769,0.06385944630222082,0.1681754700113131,383132.73461408017,2209022.160347008,18975761.66706294,41726908.9005497,57329317.176162526,69165434.58768123,0.39472264146259617,99169102.76499791,0.0011230158297602783,0.004677578115604835,0.05092568936837031,0.13874541584060188,0.2315770956171559,0.31147855384904116,8009145.745630458,7951140.26636942,46340333.849806935,52828768.91519227,0.08510407307318375,0.05522370791261211,291780.76635837305,91351.96825570708,82.67219810133781,99.74236743205438,198.08180238754977,352.60936993487763,0.4962438934352064,0.18372666890552874,0.6016301662568049,0.038931793429462486,0.05368765894946249,0.01243275490946249,4.5832542400000005,2.711618664,3.4654662,0.135215294285,0.065513150514,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.07062308252348837,0.06157584760783452,0.03813641703852255
VNM,2030,84,ssp5,1,30955605039.954056,314.12099202929295,79.96255209307311,104.8173168458936,170.66865609703822,139.057693074539,2076343592.382259,5428798731.40717,0.06707488319812677,0.17537369159479488,154584.87194787883,1237756.2589485266,12340768.637603983,33332004.329441693,49201929.168296225,60214571.5888648,0.37734555723359875,98546756.90399233,0.00036843138310635573,0.002212087733469479,0.030676455275940966,0.09810724608633502,0.1799713429121776,0.254640084945565,7170771.599872232,8069793.68012765,44009810.79774998,54536946.10624743,0.08965145792230908,0.05871206542593505,118911.25519684264,35673.6167510362,97.73330388788791,113.30182822193268,224.24817739937404,386.6458737859379,0.4962438934352064,0.18372666890552874,0.6016301662568049,0.038931793429462486,0.05368765894946249,0.01243275490946249,4.5832542400000005,2.711618664,3.4654662,0.135215294285,0.065513150514,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.07226895920938592,0.06423975523732905,0.04208457424321366
VNM,2030,85,ssp4,1,33138547630.10338,334.1620192796486,85.17366253650552,113.07269012374128,195.19231626811884,156.67444573184494,2275441321.451684,6119087548.20697,0.06866448544608664,0.18465165149990845,398259.7428040819,1273862.9589201622,9838001.876290835,25240728.78607186,43244100.133652255,54899003.78113241,0.34803648383010044,99169102.7649984,0.0012412559125445223,0.0034750287013506458,0.02727212096444022,0.07602748375350406,0.14397839424082945,0.21413145380940582,8723703.810958188,7236582.201041658,53563960.55844782,45605142.20655186,0.0783735444714658,0.06707134298135559,334886.9934337229,63372.74937035899,100.79134614350907,141.6752493437307,261.1220069753925,419.948668524908,0.5031564768680217,0.20738278321684003,0.7674567622865772,0.03445520554946249,0.052523909509462494,0.02711494090946249,4.3665423400000005,4.839794864,2.501787608,0.18466485662200002,0.074201444147,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.062319895323236896,0.07516325546241931,0.0389940891903402
VNM,2030,85,ssp5,1,37564788170.575226,381.18746218274055,115.68376679729496,148.1632271690132,232.23099680459424,190.61379238976158,2935006335.9271555,7532316447.300717,0.07813184843741963,0.2005153446652693,158999.59078102355,495946.5643723266,4153795.7095173784,15245049.819023212,32367096.51120103,45101548.95143169,0.3188469052307067,98546756.90399235,0.0003880439168113228,0.0014109067498021706,0.009869733741005804,0.03686648732439503,0.08665421734419046,0.14768303646554798,7898543.732213249,7342021.547786601,51992649.60356833,46554107.300430134,0.08891298822502372,0.07664375121063977,136108.15232122934,22891.43845979425,135.03982545521936,177.9396983901622,306.9945248594875,464.04776424832716,0.5031564768680217,0.20738278321684003,0.7674567622865772,0.03445520554946249,0.052523909509462494,0.02711494090946249,4.3665423400000005,4.839794864,2.501787608,0.18466485662200002,0.074201444147,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.06362578596269164,0.08071178633467069,0.04199332651171117
VNM,2030,86,ssp4,1,35765889576.612335,360.65557294963537,85.28176873757916,112.83587862796753,201.3584280797173,158.64216867075376,2252315264.757279,6234024528.934501,0.06297383600462964,0.17430083810947586,393893.214875613,1117856.335384598,10370752.546137275,24662726.894736115,39436936.03274941,51896202.710659996,0.36732363266189494,99169102.7650002,0.001217695626724245,0.003209755564961332,0.027162203823750654,0.0762583027170589,0.13847713114699378,0.2037456106433848,8664066.546890663,7296219.465109392,50773523.68179058,48395579.0832089,0.0739246373541185,0.05736886249270951,322505.87162230106,71387.34325331193,105.40272049942583,126.88882412526685,289.46011773786125,435.3492577801379,0.49892627132228157,0.16975763865036397,0.6955342072790321,0.04344273382946249,0.06101033986946249,0.012191855929462491,4.39265462,4.905724116,2.250955888,0.16072182018800002,0.09101766134300002,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.07214939925675967,0.08439388028812056,0.02604902300338119
VNM,2030,86,ssp5,1,40567646988.09218,411.6588740470824,109.15133222493053,143.4269324914436,247.1435756988948,197.7720278432717,2863825405.75381,7702340792.726759,0.0705938258286076,0.18986412485268483,159984.82512641212,490892.5853916807,5139312.621150367,15321735.60845614,28154218.208440356,41765773.19459507,0.33784961858807594,98546756.90399387,0.0003858175136104603,0.0013481181893809364,0.012920367989806007,0.04217702125043833,0.08591926200024867,0.1401258817882343,7780208.8588656755,7460356.4211340975,48757301.808168404,49789455.09582865,0.08182982865729739,0.06424134975093537,132263.0339325075,27721.79119390459,138.46938240629163,152.75798565615287,344.2049921905924,477.7144127044029,0.49892627132228157,0.16975763865036397,0.6955342072790321,0.04344273382946249,0.06101033986946249,0.012191855929462491,4.39265462,4.905724116,2.250955888,0.16072182018800002,0.09101766134300002,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.07378688542084011,0.09002778265745937,0.02857524494890873
