country,year,scenar,ssp,ccint,GDP,avincome,incbott10,incbott20,inc2040,incbott40,quintile1,quintile2,quintilepc1,quintilepc2,below125,below2,below4,below6,below8,below10,gini,tot_pop,gap125,gap2,gap4,gap6,gap8,gap10,childrenag,childrenonag,peopleag,peoplenonag,incsharebott20ag,incsharebott20nonag,poorag,poornonag,incbott20ag,incbott20nonag,avincomeag,avincomenonag,shareag,sharemanu,shareemp,grserv,grag,grmanu,skillpserv,skillpag,skillpmanu,p,b,fprice_increase,farmer_rev_change,transmission,food_cursor,temp_impact,paramshstunt,malaria_cursor,diarrhea_cursor,disasters_cursor,malaria_share,diarrhea_share,prod_gr_ag,prod_gr_serv,prod_gr_manu
ETH,2030,44,ssp5,1,18377724097.709225,158.01323205304897,36.76998834586286,46.34272660321481,71.1120343240345,58.07142756050904,1071414204.487891,2839324953.242649,0.05829961309634898,0.15449818150206018,4228248.92210826,24936520.857682418,69323776.48665825,84764147.51265715,92182245.9656171,95740180.91463609,0.4335656012682044,116304969.26699494,0.005457080075152229,0.04667512200595254,0.23565415036812598,0.38305750393658805,0.4758340581824571,0.5428690891545255,24049255.625162207,9905479.369836753,66192416.36273905,50112552.90425837,0.10214044963354907,0.07298871041713001,3874885.2081674538,353363.7139408062,40.893873418767534,81.79428967896287,80.1280851188156,260.8897724718415,0.4837118684615346,0.13896385037019587,0.6905398525410076,0.0073568096346607464,0.019719932994660752,0.04467638975466075,1.859424628,2.292446928,3.661775352,0.11422890831100001,0.157290901585,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.008043139293750001,-0.03861456822111242,0.021215513176971568,0.03923250651332477
ETH,2030,45,ssp4,1,14745886711.072369,112.72402910464015,16.200757672223805,22.936154924065956,38.93577855869455,31.759168019587086,620117549.467124,1638183953.0152922,0.042053595122325815,0.11109429938758515,35539547.87141572,69458430.86011934,89497355.90669158,107551293.75008956,117313387.24840003,124221397.76295619,0.5228776832120972,130814049.39299844,0.0787786983423873,0.20882415296265197,0.4202546040556624,0.5326071326329916,0.6141081670740199,0.6745217745186342,28422182.025867984,21945439.636131972,65024055.173211046,65789994.21978896,0.09729016043863614,0.04635336313897909,30556433.42076002,4983114.4506557025,19.789677543683773,42.95200924474804,40.708742707758915,183.90090047419048,0.38567031421386905,0.1625894948754259,0.6883988751625839,0.01991055149466075,-0.009531548225339255,0.014723492214660749,1.972621496,4.200584676,2.733155752,0.021671799809,0.011499794016,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.0160862785875,-0.010285988540551183,-0.009824354341595343,0.013207534615845784
ETH,2030,45,ssp5,1,19075801390.11677,164.0153598796339,19.39721793367257,28.31780235663551,48.719304629099554,40.42378168082405,677912577.1466972,1777153507.7584567,0.035537829487883366,0.09316271811674491,19968199.93027554,51899018.46830274,71971641.2425189,86201711.01294048,96491063.22079286,99428089.6873822,0.5567598563404259,116304969.26699969,0.045185733612861614,0.14751278423852124,0.35670825888306995,0.4619612863851977,0.5429156526868063,0.6035999370355611,21211349.91696047,12743385.078039292,57964256.109907985,58340713.157091364,0.10183094276009184,0.0426446571154811,18341237.62650696,1626962.3037685868,24.12600346209372,60.90873621790196,47.74003976874854,279.5403863910652,0.38567031421386905,0.1625894948754259,0.6883988751625839,0.01991055149466075,-0.009531548225339255,0.014723492214660749,1.972621496,4.200584676,2.733155752,0.021671799809,0.011499794016,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.008043139293750001,-0.024150723837204735,-0.011815625861387402,0.013342439430926945
ETH,2030,46,ssp4,1,13244823375.667082,101.24924224213976,19.8933001317662,26.11663979977327,40.811326863214084,34.05722417687747,695381758.1282754,1761467377.6450882,0.05250215411749506,0.1329928929729022,33425143.33272295,69080372.8887843,104727305.68294626,115091773.26989615,121926231.11026625,122607215.16173805,0.5028536432939801,130814049.39299898,0.06140188857892082,0.1879075888432464,0.44219802366583427,0.5790630593691632,0.6615510071039985,0.7161190557581252,35165988.9355004,15201632.726499476,84781885.14913864,46032164.2438611,0.09287049153868018,0.03247968914564135,26294047.447053205,7131095.885669745,25.47880135767589,32.247272829192816,55.73034426864037,185.08579530230233,0.5771616279448124,0.24036332038367342,0.719579722726303,0.00699306755466075,0.018243997314660747,-0.013587507305339254,3.589017268,1.560693624,1.886943296,0.130597831217,0.166373444068,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.0160862785875,-0.01851532262605815,0.01949362797812304,-0.014127760190833838
ETH,2030,46,ssp5,1,16061127984.086674,138.0949419900995,25.228439561846475,32.333965106087284,56.78390041569725,44.67967684527842,741494072.9388409,2024190535.7183166,0.046166998586496436,0.1260304094285254,17742386.61797594,40069023.052333266,78218850.714258,95382507.25735673,102619172.71153392,104094589.62843288,0.4994230678340442,116304969.26698327,0.03218376340613985,0.11562966165186497,0.3264954528117333,0.46698951477413686,0.5626576132761673,0.6286993336564556,24043292.809144285,9911442.18585191,70069351.55207111,46235617.714913785,0.08626855722301713,0.05296707322047117,16543784.690254651,1198601.9277212808,28.43754096094,59.073576891665155,65.67354417427173,247.84843149115977,0.5771616279448124,0.24036332038367342,0.719579722726303,0.00699306755466075,0.018243997314660747,-0.013587507305339254,3.589017268,1.560693624,1.886943296,0.130597831217,0.166373444068,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.008043139293750001,-0.01944917561188253,-0.002120828000946595,-0.024319219058849373
ETH,2030,47,ssp4,1,13526589072.61202,103.40318287965056,16.23683639350414,23.10523215921327,38.597100266620835,30.83883658708766,605332887.2226498,1620086119.1909828,0.04475133265105965,0.11977048393310417,37871307.422947586,71339933.94666995,98587848.09108685,117032950.1889466,119612513.41105597,120386455.3009943,0.5040472780456657,130814049.39299825,0.08460682013984751,0.2063594595113054,0.424704872774355,0.5590295778788245,0.6460315825232199,0.7001957772475492,26792529.44254253,23575092.21945713,63514405.16140023,67299644.23159812,0.08533114021556079,0.0403321645728137,28837379.08728822,9033928.335659375,20.177442738265807,32.92448442724857,48.868174899373805,154.8708931757063,0.3835862750886097,0.11533881791137822,0.8974827474741978,-0.0015563064653392536,0.006989466774660745,-0.006177199445339255,2.89602368,3.394973132,3.8521681639999996,0.121867838527,0.046140097738,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.0160862785875,-0.023754158714241802,0.004357674674509093,-0.009351923817269348
ETH,2030,47,ssp5,1,19718761383.278133,169.54358448786476,22.33056353355308,31.42741498950956,53.21048241156373,43.527603867491116,733586766.4251013,1928813726.1395369,0.037202476979471634,0.09781617053164403,17542518.020023722,44606752.18334426,65522697.608435355,86352636.54248317,89142590.80454764,92003161.89932483,0.5158573304819232,116304969.26700196,0.034699967970144345,0.12511976805060235,0.31315832455489784,0.43227829686023295,0.513894126438068,0.5673323304164634,20818251.161228586,13136483.833771367,56446858.05290303,59858111.21409714,0.08690512184708356,0.039962783610633504,14682375.393694177,2860142.6263295473,27.02126398335808,51.025905326465036,62.52623849378578,270.46212027192666,0.3835862750886097,0.11533881791137822,0.8974827474741978,-0.0015563064653392536,0.006989466774660745,-0.006177199445339255,2.89602368,3.394973132,3.8521681639999996,0.121867838527,0.046140097738,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.008043139293750001,-0.031926788868248845,0.003781893925173474,-0.007176188956428242
ETH,2030,48,ssp4,1,20040340811.2517,153.19715966474806,27.066234600537047,36.91636282067453,63.76920833784857,50.33546097364696,956427479.107277,2598661966.0545464,0.04772511047168884,0.12967154553556962,12991773.028615704,36467087.2194897,77475279.7048071,105701063.28536543,116342380.73683406,118365078.56604722,0.4914902177278906,130814049.39300138,0.02243047505955293,0.08531042622057629,0.2705537878215977,0.42398305756420146,0.5309792618897838,0.6044805077465948,31065782.719349742,19301838.94265025,75733941.1563887,55080108.23661178,0.07709964236180074,0.03381490768915179,8076259.66801375,4915513.360601956,35.167309679614796,43.23454005052648,92.16635593793755,237.11317664710194,0.5142026467308501,0.12302338894452382,0.8367679930334583,0.013344446214660747,0.044736169494660756,0.004815536934660747,3.6870461519999997,1.941939676,1.7858162279999998,0.16425956995100002,0.10235824727400002,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.0160862785875,-0.005614730779541777,0.03992567946807535,-0.0003124554058463458
ETH,2030,48,ssp5,1,30766188527.85524,264.5303009987958,42.77991358255163,56.14485969380342,94.61955814028958,75.27645118308455,1293042878.4377434,3453071994.211005,0.042028048981987115,0.11223593689821748,1573123.5090177716,14099293.330912482,48047372.7939547,71479010.8038874,85222379.82662183,89047803.1584821,0.5054331428008594,116304969.26699664,0.0028632117280093664,0.023622936493290777,0.15320178747997362,0.2779633742717467,0.37831629646728565,0.45339340692972885,24535420.260414988,9419314.734583741,68123803.40613444,48181165.86086197,0.08464924078163429,0.041485699662159016,1232294.3811340958,340829.1278836757,50.86328907723419,84.64461903202822,120.14692759735506,468.6753101320029,0.5142026467308501,0.12302338894452382,0.8367679930334583,0.013344446214660747,0.044736169494660756,0.004815536934660747,3.6870461519999997,1.941939676,1.7858162279999998,0.16425956995100002,0.10235824727400002,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.008043139293750001,-0.010900967483291502,0.038488173843946205,-0.0003735288969488604
ETH,2030,49,ssp4,1,14753964786.822824,112.78578146065959,25.68567579812242,32.35516279003737,54.340879196990876,43.98598201990056,856551690.8882343,2270949941.01933,0.05805569575801365,0.15392133394865995,16550954.110508204,46842260.72597483,91520315.79473212,116922713.93171342,120417572.14380537,122732970.33550201,0.4270990101074018,130814049.39299986,0.031343937803803734,0.11190021623554335,0.3315963265257078,0.49142334537906784,0.5958856586235681,0.6616918192156832,27116208.75739572,23251412.904604513,64967116.08920665,65846933.30379325,0.08560791172437374,0.04423091960861346,8091743.208766443,8459210.901741764,33.363727179289036,33.63760072423206,77.68326423118037,147.41927458553346,0.3794304219579234,0.2069842586165297,0.8384269036899538,-0.004446107105339254,0.04580337101466075,-0.013308805745339254,3.311940324,4.395627288,1.997393672,0.08776331981800001,0.169367682245,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.0160862785875,-0.017337101788573173,0.04360811364574024,-0.010451385630393495
ETH,2030,49,ssp5,1,21132407751.529152,181.6982359800615,39.966879759471226,50.449254872639415,83.5907759064839,67.93388768427663,1170944056.8686697,3070267462.8025455,0.05540987428580827,0.1452871579472709,2697665.415037462,18339794.719453067,57576788.28079658,86031876.84138179,92042364.18083702,94007197.7838847,0.43719538043093686,116304969.26699986,0.004381598121554595,0.03437739220301363,0.1905918234906144,0.33642783544223587,0.44549902269212815,0.51672117202575,20922830.64157469,13031904.353425406,58385493.01231573,57919476.25468325,0.09775023721214145,0.04322962845546379,1441978.5040781458,1255686.9109593162,48.73832091446301,57.22658074854554,99.5904996091241,264.4666064512082,0.3794304219579234,0.2069842586165297,0.8384269036899538,-0.004446107105339254,0.04580337101466075,-0.013308805745339254,3.311940324,4.395627288,1.997393672,0.08776331981800001,0.169367682245,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.008043139293750001,-0.025687961840737183,0.04445768163657937,-0.006837357379081754
ETH,2030,50,ssp4,1,21031921020.34905,160.7772339281663,26.66396926919219,36.98029889551551,66.02203283580718,52.279989212570435,977639378.882783,2691980207.3041563,0.046483598808538994,0.12799497509997212,11665494.05300099,34554604.1004018,76804329.59780784,98175235.02462241,109326618.72051479,113476542.90560128,0.4871772812334805,130814049.39299811,0.02375480845901447,0.07924970031299904,0.2663658276246803,0.4020536210291816,0.49935300555798934,0.5691512342363825,26864493.703115966,23503127.958884012,64060199.47577553,66753849.91722374,0.08574673565971055,0.047706987258180386,9287604.257406555,2377889.795594433,31.090536092448176,58.77378319787357,73.28842383126324,244.7356967532411,0.4012654643547017,0.10676272290098408,0.8326268037345705,0.027853311114660752,0.01985584685466075,0.04562665571466075,2.111637628,2.478120652,3.9241422839999998,0.07958401982800002,0.067830132787,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.0160862785875,-9.527597186753667e-07,0.021699137608944596,0.04263906256759564
ETH,2030,50,ssp5,1,28340472253.675808,243.67378653112388,35.673908155539934,48.03109025982394,86.30768147830234,68.94730776364952,1120122888.7446258,3050111406.4429216,0.039523790525379895,0.10762387370052774,4850269.12034298,18746257.500126828,55060037.00807907,71505460.88567968,83884790.69953363,88604485.79544069,0.5097011275381869,116304969.26699977,0.007442656802519581,0.0417123351484257,0.18792153473831036,0.3047453448362593,0.3999920037883155,0.46962325327309906,20745275.629652962,13209459.365347123,57345788.793845974,58959180.47315416,0.08971965965787952,0.04966384680539971,4071428.0463158526,778841.074027129,39.86351585603979,92.08152052177938,88.9983756263977,394.11657379786067,0.4012654643547017,0.10676272290098408,0.8326268037345705,0.027853311114660752,0.01985584685466075,0.04562665571466075,2.111637628,2.478120652,3.9241422839999998,0.07958401982800002,0.067830132787,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.008043139293750001,-0.013103400253255959,0.021211594409262124,0.04456812072270644
ETH,2030,51,ssp4,1,15515466105.116833,118.60703171495186,11.636675409150637,19.408304104305966,34.51249270148709,28.993635619631593,526487297.52446544,1372300789.1319637,0.03393306356106404,0.0884472809153565,52858734.45640911,83649361.88434692,98074573.42720689,113436674.67011428,120971248.07095736,121257972.01997085,0.6200655596658686,130814049.39299865,0.12047470261771104,0.2809965958018742,0.48847931284813373,0.598178141151014,0.6753779952036034,0.7255282659235678,29649352.166813243,20718269.49518723,72323876.52551518,58490172.86748554,0.09483209501852392,0.02745759494217036,43713126.88731253,9145607.569096575,17.850415184066375,34.34103180044558,37.691538280101064,218.66011532340235,0.44546839724544374,0.19358602563547556,0.901725193137703,0.0013402040946607473,-0.009941380865339255,-0.005465177345339254,4.299977724,2.693561056,4.13987248,0.052765966515000005,0.018357235511000002,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.0160862785875,-0.010453829902750789,-0.010714863215683823,-0.005968589123468981
ETH,2030,51,ssp5,1,26442516215.05213,227.35499937537784,16.157685810224205,26.21911700430777,45.9734817720784,38.186966435544,598436648.6644922,1547227805.3212466,0.022631607514107956,0.05851288102606933,27414332.04830403,60889577.39249722,70215955.58308987,78577734.89170954,90112011.00386718,92446905.05311073,0.6291777062696795,116304969.26699129,0.06444807348219822,0.19554271120741304,0.38448968850735726,0.46906204293360354,0.5355566746464333,0.5852653787191432,23415461.98589404,10539273.00910479,64330995.90366475,51973973.36333081,0.09051189614087772,0.029596520606001788,25460275.334496513,1954056.7138075156,20.98738726396125,62.419516031479205,47.18443656592014,450.36184276274633,0.44546839724544374,0.19358602563547556,0.901725193137703,0.0013402040946607473,-0.009941380865339255,-0.005465177345339254,4.299977724,2.693561056,4.13987248,0.052765966515000005,0.018357235511000002,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.008043139293750001,-0.013046970732769503,-0.01354057124771435,-0.0025119496700275468
ETH,2030,52,ssp4,1,17521394498.133045,133.9412286328218,16.503521362503385,25.494833356581214,41.99646835947109,36.21281404033436,718890111.5796025,1817415623.380148,0.04102927490481421,0.10372551246270906,30761476.213705976,69119095.12325194,102434907.37957162,111612016.14035656,119027062.3238428,121983732.32214701,0.6092026457793678,130814049.3930002,0.05445271019380633,0.18238830592622213,0.4556335484974684,0.5768207973390381,0.6533597138530793,0.707762160669707,33666592.66724026,16701028.99475949,83099219.11483431,47714830.27816565,0.10300731494214815,0.026860131588387754,26233580.164504986,4527896.049200993,25.2290585003454,41.87578341716914,49.135723701873616,281.6368443421761,0.5626649527705139,0.22473758462941903,0.7946843617609495,0.016725763614660747,4.693709466074662e-05,0.01105265825466075,4.0336580600000005,3.8415254439999997,4.89642646,0.013750770974000001,0.078191320716,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.0160862785875,0.0014884267626695813,0.008245451366694967,0.013896782083785864
ETH,2030,52,ssp5,1,28570716374.48143,245.65344502943773,23.15757763001505,35.7318579838729,63.39541004968623,53.007261830322236,835584721.3406128,2160171710.985219,0.029246194263681354,0.07560789455439268,13319395.195624983,37462843.190153316,76246158.6185604,81864758.91825517,86633611.97578536,93237973.16504283,0.6393618523317954,116304969.2669721,0.019841040088723685,0.09554391205652117,0.32155088260356857,0.4399124479880544,0.5111474505647815,0.5654489218495249,23840436.87898816,10114298.116008298,70376251.0201098,45928718.24687291,0.10001440211199288,0.03271937391770521,13024017.228634672,295377.9669903113,31.42469386246765,85.57643454189916,63.39571475486954,524.9256796085248,0.5626649527705139,0.22473758462941903,0.7946843617609495,0.016725763614660747,4.693709466074662e-05,0.01105265825466075,4.0336580600000005,3.8415254439999997,4.89642646,0.013750770974000001,0.078191320716,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.008043139293750001,0.0010262537006215933,0.00040738106400639573,0.028164967375785777
ETH,2030,53,ssp4,1,18578494527.3779,142.02216515416603,27.335882390941862,37.79010280513252,61.107193736470876,50.990791405402575,994845558.4970181,2537760431.325176,0.053548233255981896,0.1365966670542351,10668059.34864615,41149928.881836824,86991346.22822364,108466434.70649137,118648894.50550303,122067206.08440045,0.49683980065240074,130814049.39300184,0.015421187328354636,0.08456432724813931,0.30381786750007794,0.45854208221703135,0.5606255004089431,0.6333592742567609,35184006.51031556,15183615.151684165,84858478.59639966,45955570.79660083,0.09334506432851364,0.035485554132940696,8379059.574649734,2288999.773996417,36.40583331575883,49.14304776995127,79.72182410945219,257.06180159977026,0.6139826629243228,0.1643904690034502,0.6942508095061137,0.026723876694660753,0.036002522154660745,0.012889167174660744,3.432799036,3.8291536839999996,1.256930788,0.118655109494,0.182181053047,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.0160862785875,0.0006749858241317241,0.03849464014793824,0.008691489722062684
ETH,2030,53,ssp5,1,24223134791.320663,208.2725694695973,43.04691396172277,56.54129677504719,84.67449202069866,71.8108768323797,1355701645.173572,3296751920.988639,0.05596722541705694,0.13609930958110153,1168500.2868111222,11690234.617134823,60167023.465835415,79619639.35448635,93636860.84395298,100710752.5246269,0.4913729027593522,116304969.26698278,0.0021641389146159025,0.017687587913014977,0.17244553525473308,0.3196812281298077,0.42519907693826187,0.5090295156653861,25019711.684237644,8935023.310758669,72410260.97045851,43894708.29652819,0.10420747402492907,0.0549266310554485,988559.5100008729,179940.77681024885,52.798012783328105,99.51931212722738,104.8273023452953,378.9195353413593,0.6139826629243228,0.1643904690034502,0.6942508095061137,0.026723876694660753,0.036002522154660745,0.012889167174660744,3.432799036,3.8291536839999996,1.256930788,0.118655109494,0.182181053047,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.008043139293750001,-0.0016559787315433283,0.028609652625231963,-0.009242551642500652
ETH,2030,54,ssp4,1,18916925005.89519,144.6092762487899,22.00391231019473,32.537510525130955,52.440562226529835,45.61325167315451,928151996.7155288,2400249301.925304,0.04906463373018003,0.12688369283999945,14962630.37009946,57434986.76798451,104554687.21494411,110942914.35372664,118352660.18884288,120529183.21354195,0.5733067324615216,130814049.39299932,0.02280008954573728,0.11048441271796679,0.38815933812997894,0.534498812128239,0.6208484871861497,0.6793691272127701,36988362.93589405,13379258.726105416,90637867.43334849,40176181.95965094,0.10478773046871158,0.029480803921765535,13581484.906158777,1381145.4639406835,32.65583715012642,53.187765594529075,61.8430345384451,331.3307435010176,0.6389294809863497,0.19431031151488531,0.8149406198346921,0.02569475591466075,-0.0003520143653392531,0.02184815765466075,3.651707032,3.704528252,4.470219788,0.0053270581890000005,0.195216397205,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.0160862785875,0.003696293281693963,0.02143036934785214,0.024738695026360613
ETH,2030,54,ssp5,1,30707051298.050957,264.0218340762177,31.9812482499454,49.667974706471014,79.0969670472242,65.66617510569368,1159628018.5553048,2943720736.458358,0.03776422578969387,0.0958646503659963,2119438.44588618,21043890.43755269,70568528.39826314,81994424.92048664,86854154.2619924,91150895.91504608,0.5976317483157056,116304969.26697215,0.0028970544638703996,0.03429232231642319,0.20920328393433665,0.36453065855749883,0.4545056140549363,0.5166307491418853,24774940.07414683,9179794.92085058,74860405.03426994,41444564.232715964,0.10457911699672273,0.0386651730817022,2045686.9180227811,73751.52786339873,44.26218169996611,116.39710754330432,86.9704504223217,583.8258551242974,0.6389294809863497,0.19431031151488531,0.8149406198346921,0.02569475591466075,-0.0003520143653392531,0.02184815765466075,3.651707032,3.704528252,4.470219788,0.0053270581890000005,0.195216397205,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.008043139293750001,0.005924974066168209,0.013550375916843604,0.03633305593857039
ETH,2030,55,ssp4,1,23443226734.92786,179.2103129878519,16.801408025905555,27.501030058542334,49.488381534227685,41.8802589681822,762085142.7707106,1989744304.7947452,0.0325076898068511,0.08487501858394988,22619158.870702133,61086942.49020117,98256102.2988067,106403415.46765609,112079648.41021818,119278139.097995,0.6566618870463947,130814049.39299946,0.04521553362157643,0.14871438074898408,0.4098088487215768,0.5339619371186782,0.608864897246586,0.6640607026863714,34000782.77879404,16366838.883205954,83946034.12061235,46868015.27238684,0.0940502981633602,0.021512408053403625,19867392.771071702,2751766.099630431,26.29345738151305,52.12297275527106,55.995261042075,399.90271685217886,0.5822432846389283,0.1787564352983404,0.8177907247860177,0.031659433854660746,0.008814545994660746,0.015535862214660752,4.2480537080000005,1.077918968,4.020592208,0.042464647338000004,0.043094854865999996,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.0160862785875,0.01753842712844622,0.01166677484877976,0.01623755862475318
ETH,2030,55,ssp5,1,36445722766.36729,313.3634185715598,21.268635848405697,30.947389984421193,69.74937475207331,53.59088691966175,652128903.6570413,2005397721.559002,0.01789315327445899,0.055024226969361704,18973342.37341535,35618705.88480609,72759504.11768517,77841167.78610215,82449015.5284346,85936315.38820481,0.6795550656221929,116304969.26699184,0.053669636805233976,0.12090739606987157,0.3228315301365945,0.43150140770705275,0.49654115962763323,0.5422239292605905,24453975.879407845,9500759.115589984,71871754.22481278,44433215.04217886,0.07016788237963296,0.03250763428236986,18702174.610494807,271167.7629205457,22.720934302199687,120.83950302319397,64.4075524423423,716.0552968495083,0.5822432846389283,0.1787564352983404,0.8177907247860177,0.031659433854660746,0.008814545994660746,0.015535862214660752,4.2480537080000005,1.077918968,4.020592208,0.042464647338000004,0.043094854865999996,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.008043139293750001,0.01637305288509272,-0.005241819650520174,0.025986943677673846
ETH,2030,56,ssp4,1,33337078420.492817,254.84325709037142,28.43561810753972,43.120220738079745,78.63004243081467,62.884403397854605,1117607336.3703077,3010938044.762925,0.033524453531095885,0.0903179938801135,8093038.462423678,27257115.929659296,74319584.68982236,87557906.5439671,96453697.79444633,105608080.80236393,0.605006926546846,130814049.39300077,0.013235376944742536,0.05812990781354232,0.2314206665912398,0.36240287919763275,0.44866913493567223,0.512602341465217,29307213.43233295,21060408.229666717,70663467.27272898,60150582.12027184,0.08280214862951135,0.02984455587099999,6423129.351538757,1669909.1108849242,37.02465166604919,73.50687075835161,90.15803749526137,448.31151982293306,0.4696321799408347,0.10130703947171618,0.8295874260512275,0.043066202874660744,0.02086046429466075,0.02579955521466075,4.229471828,2.417300888,2.458423576,0.105546635821,0.09624754094099999,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.0160862785875,0.029910827563304876,0.03078440503353952,0.02391665243180241
ETH,2030,56,ssp5,1,57502201486.34015,494.4088102919569,42.79103149541827,66.23730860459487,116.4529313252016,95.02856529912121,1497459713.1641726,3880412509.006486,0.026041780565912723,0.06748285124228307,963642.2810469526,8127602.58211484,45550788.861837365,63218435.668744475,67837326.03819525,73410878.2396207,0.6134557521906207,116304969.26700236,0.0018953000291603637,0.012775546170314104,0.12319463070285867,0.24722326413499993,0.32558402083730265,0.38175744586008964,22552196.145955775,11402538.849044336,63294893.15765202,53010076.10934923,0.08676299209150545,0.02649458147546279,830584.127817251,133058.15322970174,55.63138928694914,129.113736249529,130.05890286683086,929.448526418805,0.4696321799408347,0.10130703947171618,0.8295874260512275,0.043066202874660744,0.02086046429466075,0.02579955521466075,4.229471828,2.417300888,2.458423576,0.105546635821,0.09624754094099999,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.008043139293750001,0.02644655173794286,0.03807271693937886,0.027815903423862975
ETH,2030,57,ssp4,1,13016043954.025082,99.50035194554256,23.733478153051912,31.93239888321513,52.850716008388744,42.520361412884,836756533.5299747,2213581966.296081,0.06428654793157891,0.17006564929519494,18203161.50142107,49307281.504522465,101531376.09183733,114948791.32190013,126346116.36567278,127201455.1179962,0.4002460024772968,130814049.39300002,0.03442048864959664,0.11849673205170747,0.3623885276983164,0.5208138948461617,0.6235339754687789,0.6929208260110564,29067916.681861755,21299704.980137937,70080222.19377993,60733827.199220665,0.09087700704588984,0.055984718117690874,13289373.783900185,4913787.71752089,28.87540750968325,39.77241825946975,64.2684039937758,140.15418284410455,0.43295929739877526,0.20368931902192788,0.7954874029038682,-0.008980669685339254,0.014734911774660745,0.04093691141466076,1.2039667,2.4995952519999998,4.774723,0.024029332909,0.14762743651100002,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.0160862785875,-0.03979793362388018,0.019979209396370656,0.03865839288770112
ETH,2030,57,ssp5,1,16079465049.6479,138.25260563660393,32.407710181857034,43.57981631022806,70.95836342041268,58.55128884980775,1031401744.3678408,2671536959.2707524,0.06414403347270768,0.16614588551434872,5537514.460163449,25449115.019367374,75817720.31235397,89784649.21597931,107895978.68374236,111036061.25774246,0.42529906670441386,116304969.26699412,0.00834280199845632,0.05275774276492925,0.2541952457473881,0.41041661216561814,0.5252954793422169,0.608526679933048,22906242.963679556,11048492.031319031,63495879.79370307,52809089.473292865,0.09990951290056146,0.06778066154504364,5038927.968208872,498586.4919545763,38.46505656031394,70.3682709986574,76.90871303047334,212.0104467553477,0.43295929739877526,0.20368931902192788,0.7954874029038682,-0.008980669685339254,0.014734911774660745,0.04093691141466076,1.2039667,2.4995952519999998,4.774723,0.024029332909,0.14762743651100002,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0069800000000000036,0.008043139293750001,-0.060947379401082746,0.01679062957640154,0.04237650584904751
